,currency,description,displaySymbol,figi,mic,symbol,type
226,CNY,CHINAAMC NASDAQ100 ETF QDII,513300.SS,BBG00XZD3TG6,XSHG,513300.SS,ETP
227,CNY,NARI TECHNOLOGY CO LTD-A,600406.SS,BBG000BRCWR4,XSHG,600406.SS,Common Stock
228,CNY,CHINA OILFIELD SERVICES-A,601808.SS,BBG000QD5VJ8,XSHG,601808.SS,Common Stock
229,CNY,JIANGSU RUTONG PETRO-MACHI-A,603036.SS,BBG006LCZR17,XSHG,603036.SS,Common Stock
230,CNY,SHANGHAI CHEMSPEC CORP-A,ACBXBZ.SS,BBG00R7T1KM9,XSHG,ACBXBZ.SS,Common Stock
231,CNY,SHANGHAI CHUANGLI GROUP CO-A,603012.SS,BBG006G2P480,XSHG,603012.SS,Common Stock
232,CNY,WUHAN XINGTU XINKE ELECTRO-A,688081.SS,BBG00PLRTCH5,XSHG,688081.SS,Common Stock
233,CNY,CHINA PETROLEUM & CHEMICAL-A,600028.SS,BBG000P1Z4K0,XSHG,600028.SS,Common Stock
234,CNY,NEW EAST NEW MATERIALS CO -A,603110.SS,BBG00BQVYYJ6,XSHG,603110.SS,Common Stock
235,CNY,SHANXI LANHUA SCI-TECH-A,600123.SS,BBG000BP7628,XSHG,600123.SS,Common Stock
236,CNY,BEIJING TIANYISHANGJIA NEW-A,688033.SS,BBG00NWJR8S5,XSHG,688033.SS,Common Stock
237,CNY,GF CSI BRAND DRUG IDT ETF,515120.SS,BBG00YJ649D3,XSHG,515120.SS,ETP
238,CNY,BANK OF GUIYANG CO LTD-A,601997.SS,BBG006R653S1,XSHG,601997.SS,Common Stock
239,CNY,BEIJING HUALIAN HYPERMARKE-A,600361.SS,BBG000BP4WK4,XSHG,600361.SS,Common Stock
240,CNY,WUXI HONGSHENG HEAT EXCHAN-A,603090.SS,BBG006G2P088,XSHG,603090.SS,Common Stock
241,CNY,CHANGCHUN YIDONG CLUTCH CO-A,600148.SS,BBG000BD7901,XSHG,600148.SS,Common Stock
242,CNY,RUNNER XIAMEN CORP-A,603408.SS,BBG00P95PRR7,XSHG,603408.SS,Common Stock
243,CNY,JIANGSU YUEDA INVESTMENT C-A,600805.SS,BBG000BG5L36,XSHG,600805.SS,Common Stock
244,CNY,MAXWEALTH CSI 300 ETF,515930.SS,BBG00T5HXVF2,XSHG,515930.SS,ETP
245,CNY,GANSU RONGHUA INDUSTRY-A,600311.SS,BBG000JJ7WM5,XSHG,600311.SS,Common Stock
246,CNY,HEFEI KEWELL POWER SYSTEM CO,688551.SS,BBG00T2194V9,XSHG,688551.SS,Common Stock
247,CNY,ZHEJIANG SANMEI CHEMICAL I-A,603379.SS,BBG00FRS7J42,XSHG,603379.SS,Common Stock
248,CNY,SHANGHAI QIFAN CABLE CO LT-A,605222.SS,BBG00P95M2H6,XSHG,605222.SS,Common Stock
249,CNY,COCREATION GRASS CO LTD-A,605099.SS,BBG00P4MPZP9,XSHG,605099.SS,Common Stock
250,CNY,CSI500 INFORMATION TECH ETF,512330.SS,BBG009J5C530,XSHG,512330.SS,ETP
251,CNY,NINGBO JINTIAN COPPER GROU-A,601609.SS,BBG00M38BJM2,XSHG,601609.SS,Common Stock
252,CNY,CHINA DAAS TECHNOLOGY CO L-A,1807943D.SS,BBG00VHGCMD1,XSHG,1807943D.SS,Common Stock
253,CNY,SHANGHAI DAZHONG PUBLIC UT-A,600635.SS,BBG000BFYM25,XSHG,600635.SS,Common Stock
254,CNY,JIANGXI GUOGUANG COMMERCIA-A,605188.SS,BBG00NWK8RM7,XSHG,605188.SS,Common Stock
255,CNY,BOC INTERNATIONAL CHINA CO-A,601696.SS,BBG00MTKQ0Z8,XSHG,601696.SS,Common Stock
256,CNY,ANHUI HENGYUAN COAL INDUST-A,600971.SS,BBG000Q63129,XSHG,600971.SS,Common Stock
257,CNY,DONGFANG ELECTRIC CORP LTD-A,600875.SS,BBG000BNBYK7,XSHG,600875.SS,Common Stock
258,CNY,BEIJING CAPITAL DEVELOPMEN-A,600376.SS,BBG000GQK1D5,XSHG,600376.SS,Common Stock
259,CNY,TEDERIC MACHINERY CO LTD-A,603289.SS,BBG00BNGF5N1,XSHG,603289.SS,Common Stock
260,CNY,BESTECHNIC SHANGHAI CO LTD-A,688608.SS,BBG00TFS9WC5,XSHG,688608.SS,Common Stock
261,CNY,YITU LTD-CDR,1844379D.SS,BBG00Y2R3928,XSHG,1844379D.SS,Common Stock
262,CNY,SICHUAN GUANGAN AAA PUBLIC-A,600979.SS,BBG000BDK595,XSHG,600979.SS,Common Stock
263,CNY,TDG HOLDINGS CO LTD-A,600330.SS,BBG000BL9796,XSHG,600330.SS,Common Stock
264,CNY,TONGHUA GRAPE WINE CO LTD-A,600365.SS,BBG000F8V607,XSHG,600365.SS,Common Stock
265,CNY,BANK OF CHENGDU CO LTD-A,601838.SS,BBG006R64V64,XSHG,601838.SS,Common Stock
266,CNY,SHANGHAI SHENQI PHARMACEUT-A,600613.SS,BBG000BFXNS6,XSHG,600613.SS,Common Stock
267,CNY,QC SOLAR SUZHOU CO LTD    -A,QCSOLZ.SS,BBG00Y4SZX35,XSHG,QCSOLZ.SS,Common Stock
268,CNY,XINJIANG PETROLOR ENERGY S-A,1811316D.SS,BBG00VS2S7T9,XSHG,1811316D.SS,Common Stock
269,CNY,LIUZHOU LIANGMIANZHEN CO L-A,600249.SS,BBG000GZ0DX9,XSHG,600249.SS,Common Stock
270,CNY,HUNAN NUCIEN PHARMACEUTICA-A,688189.SS,BBG00PLJXP61,XSHG,688189.SS,Common Stock
271,CNY,MAOYE COMMERCIAL CO LTD-A,600828.SS,BBG000BKCTR6,XSHG,600828.SS,Common Stock
272,CNY,KTK GROUP CO LTD-A,603680.SS,BBG009CK7317,XSHG,603680.SS,Common Stock
273,CNY,SHANGHAI YONGGUAN ADHESIVE-A,603681.SS,BBG00H2RFRF8,XSHG,603681.SS,Common Stock
274,CNY,TIBET TIANLU CO LTD-A,600326.SS,BBG000BM40N8,XSHG,600326.SS,Common Stock
275,CNY,HUIDA SANITARY WARE CO LTD-A,603385.SS,BBG00FRS7MR0,XSHG,603385.SS,Common Stock
276,CNY,ZHEJIANG RED DRAGONFLY FOO-A,603116.SS,BBG006F6TWT3,XSHG,603116.SS,Common Stock
277,CNY,ZHEJIANG JINGHUA LASER TEC-A,603607.SS,BBG00F9PX7K7,XSHG,603607.SS,Common Stock
278,CNY,ANHUI XINKE NEW MATERIALS -A,600255.SS,BBG000DQ1V16,XSHG,600255.SS,Common Stock
279,CNY,YANZHOU COAL MINING CO-A,600188.SS,BBG000BQ30P8,XSHG,600188.SS,Common Stock
280,CNY,ZHEJIANG KING CO LTD-A,1482312D.SS,BBG00FRS7M72,XSHG,1482312D.SS,Common Stock
281,CNY,CITIC GUOAN WINE CO LTD-A,600084.SS,BBG000BXFQQ2,XSHG,600084.SS,Common Stock
282,CNY,ZHENHAI PETROCHEMICAL ENGI-A,603637.SS,BBG007JVRWN0,XSHG,603637.SS,Common Stock
283,CNY,FUJIAN APEX SOFTWARE CO LT-A,603383.SS,BBG006F6T8D3,XSHG,603383.SS,Common Stock
284,CNY,SHENZHEN BREO TECHNOLOGY C-A,AAQDBZ.SS,BBG00W86S9F1,XSHG,AAQDBZ.SS,Common Stock
285,CNY,BEIJING INFOSEC TECHNOLOGI-A,1319825D.SS,BBG00VSV6HD4,XSHG,1319825D.SS,Common Stock
286,CNY,LIAONING SHIDAI WANHENG CO-A,600241.SS,BBG000DRJ8M3,XSHG,600241.SS,Common Stock
287,CNY,AISINO CORP-A,600271.SS,BBG000DK02X9,XSHG,600271.SS,Common Stock
288,CNY,JIANGXI GANYUE EXPRESSWAY -A,600269.SS,BBG000BVN1K8,XSHG,600269.SS,Common Stock
289,CNY,CHANGZHOU SHENLI ELECTRICA-A,603819.SS,BBG006N8C6K4,XSHG,603819.SS,Common Stock
290,CNY,JIANGSU BEIREN ROBOT SYSTE-A,688218.SS,BBG00NQ2V127,XSHG,688218.SS,Common Stock
291,CNY,FUJIAN YANJINGHUIQUAN BREW-A,600573.SS,BBG000PNBXM2,XSHG,600573.SS,Common Stock
292,CNY,FUJIAN KUNCAI MATERIAL TEC-A,603826.SS,BBG00G21CBR2,XSHG,603826.SS,Common Stock
293,CNY,ENC DIGITAL TECHNOLOGY CO -A,603869.SS,BBG006MM8PP2,XSHG,603869.SS,Common Stock
294,CNY,GOLDENHOME LIVING CO LTD-A,603180.SS,BBG009BKBH94,XSHG,603180.SS,Common Stock
295,CNY,XIAMEN OVERSEAS CHINESE EL-A,600870.SS,BBG000BLQTV4,XSHG,600870.SS,Common Stock
296,CNY,SUZHOU VEICHI ELECTRIC CO-A,688698.SS,BBG00TKCDV40,XSHG,688698.SS,Common Stock
297,CNY,JUEWEI FOOD CO LTD-A,603517.SS,BBG0077PKKJ4,XSHG,603517.SS,Common Stock
298,CNY,CCBP MSCI CHINA A-SHARE GJT,512180.SS,BBG00KR45VZ5,XSHG,512180.SS,ETP
299,CNY,CHINA INTERNATIONAL CAPTAL-A,601995.SS,BBG00TYGK5V5,XSHG,601995.SS,Common Stock
300,CNY,EFD NIKKO NIKKEI225 ETF QDII,513000.SS,BBG00PCCWNF2,XSHG,513000.SS,ETP
301,CNY,HENAN TALOPH PHARMACEUTICA-A,600222.SS,BBG000DGWL43,XSHG,600222.SS,Common Stock
302,CNY,JIANGSU HOLLY CORP-A,600128.SS,BBG000BZ15G9,XSHG,600128.SS,Common Stock
303,CNY,SHANGHAI SSE180 ETF,510180.SS,BBG000M0P104,XSHG,510180.SS,ETP
304,CNY,YUNNAN METRO REAL ESTATE-A,600239.SS,BBG000DJPK47,XSHG,600239.SS,Common Stock
305,CNY,ARIZON RFID TECHNOLOGY CO -A,1813445D.SS,BBG00VXYZGK4,XSHG,1813445D.SS,Common Stock
306,CNY,SUZHOU KELIDA BUILDING & D-A,603828.SS,BBG006DG2CL4,XSHG,603828.SS,Common Stock
307,CNY,POWERTECH CO LTD-A,1834109D.SS,BBG00XP26H10,XSHG,1834109D.SS,Common Stock
308,CNY,JINXI AXLE CO LTD-A,600495.SS,BBG000PNQNY5,XSHG,600495.SS,Common Stock
309,CNY,BAOSHENG SCIENCE AND TECH-A,600973.SS,BBG000Q4GFB9,XSHG,600973.SS,Common Stock
310,CNY,CHONGQING WANLI NEW ENERGY-A,600847.SS,BBG000BKDNH9,XSHG,600847.SS,Common Stock
311,CNY,ZHEJIANG SHENGYANG SCIENCE-A,603703.SS,BBG006FTGZ92,XSHG,603703.SS,Common Stock
312,CNY,YIFENG PHARMACY CHAIN CO L-A,603939.SS,BBG006KZTN13,XSHG,603939.SS,Common Stock
313,CNY,QINGDAO GAOCE TECHNOLOGY C-A,688556.SS,BBG00R874VP6,XSHG,688556.SS,Common Stock
314,CNY,DAHU AQUACULTURE CO LTD -A,600257.SS,BBG000BWVSL7,XSHG,600257.SS,Common Stock
315,CNY,CHINA BUILDING MATERIAL TE-A,603060.SS,BBG006JK2KY7,XSHG,603060.SS,Common Stock
316,CNY,SHENZHEN HOPEWIND ELECTRIC-A,603063.SS,BBG00BGK1635,XSHG,603063.SS,Common Stock
317,CNY,SHENZHEN GAS CORP LTD-A,601139.SS,BBG000PWW808,XSHG,601139.SS,Common Stock
318,CNY,JINKO POWER TECHNOLOGY CO -A,601778.SS,BBG00MZ2X369,XSHG,601778.SS,Common Stock
319,CNY,BEIQI FOTON MOTOR CO LTD-A,600166.SS,BBG000C31F68,XSHG,600166.SS,Common Stock
320,CNY,ZHEJIANG BRIGHT SEMICONDUC-A,1659996D.SS,BBG00YPR1532,XSHG,1659996D.SS,Common Stock
321,CNY,BEIJING JINGNENG POWER CO -A,600578.SS,BBG000MY0F15,XSHG,600578.SS,Common Stock
322,CNY,MAYAIR TECHNOLOGY CHINA CO-A,1833341D.SS,BBG00XM8GRR9,XSHG,1833341D.SS,Common Stock
323,CNY,ZHANGZHOU PIENTZEHUANG PHA-A,600436.SS,BBG000BMTHB7,XSHG,600436.SS,Common Stock
324,CNY,WUXI RURAL COMMERCIAL BANK-A,600908.SS,BBG006R64TP8,XSHG,600908.SS,Common Stock
325,CNY,HANGZHOU HOPECHART IOT TEC-A,688288.SS,BBG00NRCVN44,XSHG,688288.SS,Common Stock
326,CNY,SHANGHAI FUDAN FORWARD S &-A,600624.SS,BBG000BFY5B2,XSHG,600624.SS,Common Stock
327,CNY,HUNAN COPOTE SCIENCE & TEC-A,600476.SS,BBG000CMNRH4,XSHG,600476.SS,Common Stock
328,CNY,YUNNAN YUNWEI CO LTD-A,600725.SS,BBG000GZQDT6,XSHG,600725.SS,Common Stock
329,CNY,YANTAI NORTH ANDRE JUICE C-A,605198.SS,BBG00MXHYRQ2,XSHG,605198.SS,Common Stock
330,CNY,SPRING AIRLINES CO LTD-A,601021.SS,BBG006F0MT92,XSHG,601021.SS,Common Stock
331,CNY,SHANGHAI YIMIN COMMERCE-A,600824.SS,BBG000BKCMJ0,XSHG,600824.SS,Common Stock
332,CNY,WESTERN SUPERCONDUCTING TE-A,688122.SS,BBG00NWP4MF9,XSHG,688122.SS,Common Stock
333,CNY,GUOTAI CES SEMI-CNDCTR ETF,512760.SS,BBG00P3B3DZ6,XSHG,512760.SS,ETP
334,CNY,ZHONGYIN BABI FOOD CO LTD -A,605338.SS,BBG00R3PXYH2,XSHG,605338.SS,Common Stock
335,CNY,TIBET YUNGAO RENEWABLE ENE-A,1713504D.SS,BBG00P15BT05,XSHG,1713504D.SS,Common Stock
336,CNY,HUAAN YIFU GOLD ETF,518880.SS,BBG004RNQD59,XSHG,518880.SS,ETP
337,CNY,AIR CHINA LTD-A,601111.SS,BBG000PX1RR9,XSHG,601111.SS,Common Stock
338,CNY,HENAN ANCAI HI-TECH CO-A,600207.SS,BBG000BYB4T0,XSHG,600207.SS,Common Stock
339,CNY,QIANJIANG WATER RESOURCES-A,600283.SS,BBG000CHF920,XSHG,600283.SS,Common Stock
340,CNY,TIBET SUMMIT RESOURCES CO-A,600338.SS,BBG000F2M165,XSHG,600338.SS,Common Stock
341,CNY,BAOTOU HUAZI INDUSTRY CO-A,600191.SS,BBG000BPBZP4,XSHG,600191.SS,Common Stock
342,CNY,GUANGZHOU JIUHENG BAR CODE-A,OQATSZ.SS,BBG00PM6LMH6,XSHG,OQATSZ.SS,Common Stock
343,CNY,NINGBO HELI MOULD TECHNOLO-A,603917.SS,BBG00D6ZCYK7,XSHG,603917.SS,Common Stock
344,CNY,ARCSOFT CORP LTD-A,688088.SS,BBG00NQLRTN6,XSHG,688088.SS,Common Stock
345,CNY,CRRC CORP LTD-A,601766.SS,BBG000GSQP88,XSHG,601766.SS,Common Stock
346,CNY,MAO GEPING COSMETICS CO LT-A,1478187D.SS,BBG00FN8PXX7,XSHG,1478187D.SS,Common Stock
347,CNY,BEIJING BASHI MEDIA CO LTD-A,600386.SS,BBG000GBJ7B9,XSHG,600386.SS,Common Stock
348,CNY,BEIJING SIFANG AUTOMATION-A,601126.SS,BBG001B067P5,XSHG,601126.SS,Common Stock
349,CNY,SICHUAN EM TECHNOLOGY CO-A,601208.SS,BBG001LHNS18,XSHG,601208.SS,Common Stock
350,CNY,ZHEJIANG YUEJIAN INTELLIGE-A,603095.SS,BBG00NTXWRN5,XSHG,603095.SS,Common Stock
351,CNY,YIJIAHE TECHNOLOGY CO LTD-A,603666.SS,BBG00GD9MHX2,XSHG,603666.SS,Common Stock
352,CNY,SHANXI XINGHUACUN FEN WINE-A,600809.SS,BBG000BKC384,XSHG,600809.SS,Common Stock
353,CNY,HANMA TECHNOLOGY GROUP CO-A,600375.SS,BBG000BP9D12,XSHG,600375.SS,Common Stock
354,CNY,WENMA FORMING AND SHORING -A,1811314D.SS,BBG00VS2S3J9,XSHG,1811314D.SS,Common Stock
355,CNY,ANHUI YINGJIA DISTILLERY C-A,603198.SS,BBG006KJMH55,XSHG,603198.SS,Common Stock
356,CNY,TOPSCORE FASHION CO LTD-A,603608.SS,BBG006FTGFV1,XSHG,603608.SS,Common Stock
357,USD,SHANGHAI SHENQI PHARMACE-B,900904.SS,BBG000BFRQM2,XSHG,900904.SS,Common Stock
358,CNY,SHANGHAI LINGANG HOLDINGS-A,600848.SS,BBG000BKDPJ2,XSHG,600848.SS,Common Stock
359,CNY,MINMETALS DEVELOPMENT CO-A,600058.SS,BBG000BW47S6,XSHG,600058.SS,Common Stock
360,CNY,EMPEROR OF CLEANING SHANGH-A,603200.SS,BBG009H2VYS8,XSHG,603200.SS,Common Stock
361,CNY,HANGZHOU LANDSCAPING CO LT-A,1342109D.SS,BBG00BGK15H2,XSHG,1342109D.SS,Common Stock
362,CNY,SSE PLEDGE URBAN INVE BD ETF,511220.SS,BBG007D1WMG6,XSHG,511220.SS,ETP
363,CNY,SUZHOU UIGREEN MICRO&NANO -A,1805419D.SS,BBG00V7L0685,XSHG,1805419D.SS,Common Stock
364,CNY,GANSU GANGTAI HD GROUP CO-A,600687.SS,BBG000BG2V00,XSHG,600687.SS,Common Stock
365,CNY,FSILON FURNISHING & CONSTR-A,605318.SS,BBG00PBGMWF5,XSHG,605318.SS,Common Stock
366,CNY,SILVERY DRAGON PRESTRESSED-A,603969.SS,BBG006G0R6C2,XSHG,603969.SS,Common Stock
367,CNY,AURISCO PHARMACEUTICAL CO LT,605116.SS,BBG00PBGPWD4,XSHG,605116.SS,Common Stock
368,CNY,HA CSI 500 NEUTRAL L-VLT ETF,512260.SS,BBG00MDHR8N7,XSHG,512260.SS,ETP
369,CNY,WANGFUJING GROUP CO LTD-A,600859.SS,BBG000BKNJ23,XSHG,600859.SS,Common Stock
370,CNY,SHANGHAI INDUSTRIAL DEVEL-A,600748.SS,BBG000GB1TX6,XSHG,600748.SS,Common Stock
371,CNY,GIANTEC SEMICONDUCTOR CORP-A,688123.SS,BBG00NV3BVG0,XSHG,688123.SS,Common Stock
372,CNY,SHANGHAI NO.1 PHARMACY CO-A,600833.SS,BBG000BKD2J3,XSHG,600833.SS,Common Stock
373,CNY,ZHE JIANG TAIHUA NEW MATER-A,603055.SS,BBG00BM2LLV2,XSHG,603055.SS,Common Stock
374,CNY,GENEW TECHNOLOGIES CO LTD-A,688418.SS,BBG00H5KYRB3,XSHG,688418.SS,Common Stock
375,CNY,STARPOWER SEMICONDUCTOR LT-A,603290.SS,BBG00M87RCB9,XSHG,603290.SS,Common Stock
376,CNY,ALUMINUM CORP OF CHINA LTD-A,601600.SS,BBG000HDDG66,XSHG,601600.SS,Common Stock
377,CNY,CHINA NATIONAL ELECTRIC AP-A,688128.SS,BBG00P31KSG7,XSHG,688128.SS,Common Stock
378,CNY,SHANGHAI XIN NANYANG ONLY -A,600661.SS,BBG000BFZX39,XSHG,600661.SS,Common Stock
379,CNY,ZHONGTAI SECURITIES CO LTD-A,600918.SS,BBG00CLB4QY6,XSHG,600918.SS,Common Stock
380,CNY,HENGLIN HOME FURNISHINGS C-A,603661.SS,BBG00FGQ39X2,XSHG,603661.SS,Common Stock
381,CNY,GUANGZHOU HOLIKE CREATIVE -A,603898.SS,BBG006G2MYG8,XSHG,603898.SS,Common Stock
382,CNY,SHANDONG JINJING SCIENCE-A,600586.SS,BBG000J8HQ14,XSHG,600586.SS,Common Stock
383,CNY,DONGFENG AUTOMOBILE CO LTD-A,600006.SS,BBG000D5HV88,XSHG,600006.SS,Common Stock
384,CNY,SHANGHAI FLYCO ELECTRICAL -A,603868.SS,BBG006G0S7B0,XSHG,603868.SS,Common Stock
385,CNY,DALIAN THERMAL POWER CO -A,600719.SS,BBG000H39QL4,XSHG,600719.SS,Common Stock
386,CNY,JILIN CHENG CHENG GROUP C-A,600247.SS,BBG000DQGRD6,XSHG,600247.SS,Common Stock
387,CNY,QINGHAI SPRING MEDICINAL -A,600381.SS,BBG000BGSGF9,XSHG,600381.SS,Common Stock
388,CNY,ANHUI TONGFENG ELECTRONICS-A,600237.SS,BBG000BWSNM1,XSHG,600237.SS,Common Stock
389,CNY,HANGZHOU HUAGUANG ADANCED-A,688379.SS,BBG008884XS9,XSHG,688379.SS,Common Stock
390,USD,HUAXIN CEMENT CO LTD-B,900933.SS,BBG000BL4DV3,XSHG,900933.SS,Common Stock
391,CNY,CSAMO TOPIX ETF QDII,513800.SS,BBG00PCCWBV0,XSHG,513800.SS,ETP
392,CNY,BEIJING BOHUI SCIENCE & TE-A,688004.SS,BBG00PK12PQ3,XSHG,688004.SS,Common Stock
393,CNY,ANHUI EXPRESSWAY CO LTD-A,600012.SS,BBG000P5GHS5,XSHG,600012.SS,Common Stock
394,CNY,ANHUI JIUHUASHAN TOURISM-A,603199.SS,BBG006D09F35,XSHG,603199.SS,Common Stock
395,CNY,DAREWAY SOFTWARE CO LTD - A,688579.SS,BBG00PLRXT92,XSHG,688579.SS,Common Stock
396,CNY,MINSHENG ROYAL CSI 300 ETF,515350.SS,BBG00QX25WX9,XSHG,515350.SS,ETP
397,CNY,CHINA TEA CO LTD-A,ACRZPZ.SS,BBG00VX9R684,XSHG,ACRZPZ.SS,Common Stock
398,CNY,ARGUS SHANGHAI TEXTILE CHE-A,603790.SS,BBG00H5KYMV2,XSHG,603790.SS,Common Stock
399,CNY,SHENZHEN JPT OPTO-ELECTRON-A,688025.SS,BBG00H2RFTS0,XSHG,688025.SS,Common Stock
400,CNY,GSP AUTOMOTIVE GROUP WENZH-A,605088.SS,BBG00H2QTZW8,XSHG,605088.SS,Common Stock
401,CNY,SHANDONG IRON AND STEEL CO-A,600022.SS,BBG000MM8LD7,XSHG,600022.SS,Common Stock
402,CNY,GUANGDONG BAIHE MEDICAL TE-A,1053912D.SS,BBG007FC3X41,XSHG,1053912D.SS,Common Stock
403,CNY,SHANDONG WEIGAO ORTHOPAEDI-A,1400846D.SS,BBG00VHGB1X6,XSHG,1400846D.SS,Common Stock
404,CNY,CINDA REAL ESTATE CO LTD -A,600657.SS,BBG000BFZQ70,XSHG,600657.SS,Common Stock
405,CNY,SOUTH CSI REAL ESTATE ETF,512200.SS,BBG00H099SX5,XSHG,512200.SS,ETP
406,CNY,BEIJING NEW SPACE TECHNOLO-A,605178.SS,BBG00GZQRZD7,XSHG,605178.SS,Common Stock
407,CNY,ZHEWEN INTERACTIVE GROUP C-A,600986.SS,BBG000NV4153,XSHG,600986.SS,Common Stock
408,CNY,SHANGHAI HUAYI GROUP CORP -A,600623.SS,BBG000BHRFX0,XSHG,600623.SS,Common Stock
409,CNY,ZHEJIANG NATURAL OUTDOOR G-A,1776354D.SS,BBG00R878RJ8,XSHG,1776354D.SS,Common Stock
410,CNY,SHANGHAI MECHANICAL AND EL-A,600835.SS,BBG000BKD5B4,XSHG,600835.SS,Common Stock
411,CNY,ZHEJIANG HUASHENG TECHNOLO-A,AATTEZ.SS,BBG00P960ZL0,XSHG,AATTEZ.SS,Common Stock
412,CNY,BAIDA GROUP CO LTD-A,600865.SS,BBG000DGPMH5,XSHG,600865.SS,Common Stock
413,CNY,TIBET RHODIOLA PHARM-A,600211.SS,BBG000BZHVY5,XSHG,600211.SS,Common Stock
414,CNY,RED AVENUE NEW MATERIALS G-A,603650.SS,BBG00H2RF8D2,XSHG,603650.SS,Common Stock
415,CNY,ZHEJIANG JIECANG LINEAR MO-A,603583.SS,BBG00DSHXRF1,XSHG,603583.SS,Common Stock
416,CNY,LAWTON DEVELOPMENT CO LTD-A,600209.SS,BBG000BCG360,XSHG,600209.SS,Common Stock
417,CNY,CHINA RAILWAY HIGH-SPEED E-A,EFANKZ.SS,BBG00YMY66P9,XSHG,EFANKZ.SS,Common Stock
418,CNY,PA SCI TECH INVT 3Y CLSD MXD,501099.SS,BBG00TCNCXX0,XSHG,501099.SS,ETP
419,CNY,HUAAN CSI300SN L-VLTLT ETF,512270.SS,BBG00MSJ4RW0,XSHG,512270.SS,ETP
420,CNY,PYLON TECHNOLOGIES CO LTD-A,688063.SS,BBG00V3Z65T1,XSHG,688063.SS,Common Stock
421,CNY,AUTOBIO DIAGNOSTICS CO LTD-A,603658.SS,BBG006MJLX86,XSHG,603658.SS,Common Stock
422,CNY,SHANDONG HUALU HENGSHENG-A,600426.SS,BBG000J1TMX0,XSHG,600426.SS,Common Stock
423,CNY,CHINA SOUTHERN CSI BANK ETF,512700.SS,BBG00H0F0LK9,XSHG,512700.SS,ETP
424,USD,INESA INTELLIGENT TECH INC-B,900901.SS,BBG000BFRL52,XSHG,900901.SS,Common Stock
425,CNY,ANHUI JIANGHUAI AUTO GROUP-A,600418.SS,BBG000BLJH84,XSHG,600418.SS,Common Stock
426,CNY,SHANGHAI BRIGHT POWER SEMI-A,688368.SS,BBG00HZD8XJ4,XSHG,688368.SS,Common Stock
427,USD,HUADIAN ENERGY CO LTD -B,900937.SS,BBG000GLMFF1,XSHG,900937.SS,Common Stock
428,CNY,SHENZHEN ELLASSAY FASHION -A,603808.SS,BBG006Q58FS4,XSHG,603808.SS,Common Stock
429,CNY,HUAYU AUTOMOTIVE SYSTEMS -A,600741.SS,BBG000H9DHP2,XSHG,600741.SS,Common Stock
430,CNY,ORIENT SECURITIES CO LTD-A,600958.SS,BBG006DB5Q04,XSHG,600958.SS,Common Stock
431,CNY,XIAMEN KING LONG MOTOR GR -A,600686.SS,BBG000BG2T14,XSHG,600686.SS,Common Stock
432,CNY,JIANGSU FENGSHAN GROUP CO -A,603810.SS,BBG00H2QXJ22,XSHG,603810.SS,Common Stock
433,CNY,BEIJING TIANTAN BIOLOGICAL-A,600161.SS,BBG000BDWBH0,XSHG,600161.SS,Common Stock
434,CNY,CSD WATER SERVICE CO LTD -A,603903.SS,BBG008LN9DZ2,XSHG,603903.SS,Common Stock
435,CNY,LONTIUM SEMICONDUCTOR CORP-A,1841608D.SS,BBG00Y00B074,XSHG,1841608D.SS,Common Stock
436,CNY,SINOTRANS LIMITED-A,601598.SS,BBG00N2KL3P5,XSHG,601598.SS,Common Stock
437,CNY,NINGXIA BUILDING MATERIALS-A,600449.SS,BBG000BJ2SW6,XSHG,600449.SS,Common Stock
438,CNY,JIANGSU LINYANG ENERGY CO -A,601222.SS,BBG001LWTG33,XSHG,601222.SS,Common Stock
439,CNY,SHANGHAI ZHENHUA HEAVY IND-A,600320.SS,BBG000C2V9G0,XSHG,600320.SS,Common Stock
440,CNY,CHONGQING GAS GROUP CORP L-A,600917.SS,BBG002XZ2JT6,XSHG,600917.SS,Common Stock
441,CNY,AMLOGIC SHANGHAI INC-A,688099.SS,BBG00NQ2SM34,XSHG,688099.SS,Common Stock
442,CNY,CSC FINANCIAL CO LTD-A,601066.SS,BBG00JX636D7,XSHG,601066.SS,Common Stock
443,CNY,KAILI CATALYST & NEW MATER-A,1809518D.SS,BBG00VNDYR00,XSHG,1809518D.SS,Common Stock
444,CNY,BEIJING CHANGJIU LOGISTICS-A,603569.SS,BBG006G0SK03,XSHG,603569.SS,Common Stock
445,CNY,NINGBO THERMAL POWER CO LT-A,600982.SS,BBG000PX31S3,XSHG,600982.SS,Common Stock
446,CNY,BRIGATES MICROELECTRONICS -A,1811773D.SS,BBG00VSV5685,XSHG,1811773D.SS,Common Stock
447,CNY,SHANGHAI HAOYUAN CHEMEXPRE-A,1803769D.SS,BBG00V3FXFZ6,XSHG,1803769D.SS,Common Stock
448,CNY,GUANGXI LIUZHOU PHARMACEUT-A,603368.SS,BBG006F4CR26,XSHG,603368.SS,Common Stock
449,CNY,DYNAGREEN ENVIRONMENTAL PR-A,601330.SS,BBG00D6YSP77,XSHG,601330.SS,Common Stock
450,CNY,AVIC SHENYANG AIRCRAFT CO -A,600760.SS,BBG000HJFQ96,XSHG,600760.SS,Common Stock
451,CNY,HUAXIN CEMENT CO LTD-A,600801.SS,BBG000BG5C18,XSHG,600801.SS,Common Stock
